id,brand,name,price,currency,description,rating,category,product_type,tag_list
237,covergirl,CoverGirl Perfect Point Plus Eyeliner Pencil ,7.49,None,"The pencil gives you control and versatility. Want a precise line? It 
glides on easily. Want to soften a bit? There's a soft smudger tip. Best
 of all? No sharpening necessary, it's got a specially designed 
self-sharpener inside. So you always get the point—perfectly.Features: Specially-designed self-sharpenerSoft smudger tip for great blendingGlides on easilyOphthalmologically-tested",4.0,pencil,eyeliner,[]
236,milani,Milani Brow & Eye Highlighter Duo Pencil,6.99,None,"A versatile two-in-one, this double-ended pencil performs an almost endless array of tasks. Depending on which of our three shade duos you pick, the matte side can be used as an eye shadow base (or shadow itself) and brow highlighter, while the pearl side can brighten up the inner corners of the eyes, and lift and define the brows. Vanilla/Natural Taupe brightens, shapes, and fills in brows. So much brow bang for your buck.Features:Matte side can be used as an eye shadow base and brow highlighterPearl side can brighten up the inner corners of the eyes, and lift and define the browsVanilla/Natural Taupe brightens, shapes and fills browsEasy to useApplication: Use the matte side to enhance and shape the brows, use the pearl side as an instant brow lift and eye brightener. 01 Matte Beige/High Glow:  Both sides can be used underneath the brow bone as a highlighter. Matte Beige can be used as an eyeshadow or eyeshadow base. High Glow can be used in the inner corners of the eyes to brighten. 02 Matte Cream/Luminous Lift:  Both sides can be used underneath the brow bone as a highlighter. Matte Beige can be used as an eyeshadow or eyeshadow base. High Glow can be used in the inner corners of the eyes to brighten. 03 Vanilla/Natural Taupe:  Both sides are matte. Vanilla can be used underneath the brow bone as a highlighter. It can also be used as an eyeshadow or eyeshadow base. Natural Taupe can be used to define and fill-in brows and as an eyeshadow. Ingredients: Isodecyl Isononanoate, Hydrogenated Coco-Glycerides, Euphorbia Cerifera Cera (Candelilla Wax), Cera Microcristallina (Microcrystalline Wax), Polymethyl Methacrylate, Silica, Copernicia Cerifera Cera (Carnauba Wax), Disteardimonium Hectorite, Tocopherol, Propylene Carbonate, Ascorbyl Palmitate, Mica, Titanium Dioxide (CI 77891), Iron Oxide (CI 77491). +/- May Contain: Iron Oxides (CI 77492, CI 77499). ",3.3,pencil,eyeliner,[]
235,l'oreal,L'Oreal Paris Infallible Never Fail Eye Liner,12.99,None,Enjoy beautifully defined eyes for up to 16 hours! New Infallible Never Fail Eyeliner is L'Oreal's most advanced mechanical liner with superior long-wearing technology. The rich and creamy formula glides on easily and evenly and sets quickly for fade-proof colour. Use the bulit-in smudger and sharper to create versatile eyeliner looks for any occasion.,3.5,pencil,eyeliner,[]
234,sante,Sante Kajal Eyeliner Pencil,17.29,None,"Sante gentle eyeliner pencils have a wonderful texture. They are perfectly suitable
 for use on the inner eyelid. Or can be used blended with a sponge to create a 
sophisticated effect and make the color last longer.  Vegan and 
gluten-free. Not tested on animals.Ingredients: Caprylic/Capric Triglyceride, Ricinus Communis 
(Castor) Seed Oil*, Hydrogenated Palm Kernel Glycerides, Copernica 
Cerifera (Carnauba) Wax, Hydrogenated Castor O il, Euphorbia Cerifera 
(Candelilla) Wax, Cera Alba (Beeswax), Hydrogenated Palm Glycerides, 
Ascorbyl Palmitate, Tocopherol, Mica, [+/-CI 77007, CI 77288, CI 77491, 
CI 77492, CI 77499, CI 77510, CI 77742, CI 77891]",3.9,pencil,eyeliner,"['Natural', 'Vegan', 'Gluten Free']"
233,dr. hauschka,Dr. Hauschka Kajal Eyeliner,24.0,None,"Kajal Eyeliner pencils, highlight and define the beauty of your eyes. Mineral pigments are fused with quince and Japan waxes for smooth, effortless application. Extracts of anthyllis, witch hazel and black tea have a soothing effect on the delicate skin around the eyes.
Features:Truly natural and organic cosmetics, certified to NATRUE and/or BDIH standardsFree from chemical/synthetic fragrances and preservativesFree from mineral oils, parabens, silicone and PEGVegan (Kajal Eyeliner 02-05)Dermatologically tested for sensitive skinWherever possible, all raw materials come from controlled organic or Demeter cultivation and are recovered under fair conditions

 ",4.4,pencil,eyeliner,[]
232,maybelline,Maybelline Line Express Eyeliner,7.29,None,Maybelline Line Express Eyeliner's intense color formula + smart tip smudger makes this liner glide on smoothly and is easy to apply with just one stroke.Features: Creamy formula delivers intense colorContour smudger makes blending easyAll-day wearSafe for sensitive eyes and ophthalmologist-testedContact lens safe,4.5,pencil,eyeliner,[]
231,almay,Almay Intense i-Colour Bring Out Eyeliner,10.99,None,"

Bring out your eye color with rich contrasting color! This eyeliner softly defines your eyes with a pearlescent color that will make your eye color pop. Comes with a convenient built in sharpener that ensures precise application— and resists smudging and fading throughout the day. Features: 

Hypoallergenic
Non-irritating
Ophthalmologist, Clinically and allergy tested
Suitable for contact lens wearers


",4.3,pencil,eyeliner,[]
230,maybelline,Maybelline Unstoppable Eyeliner,8.99,None,"Unstoppable Eyeliner allows ultra-smooth application for defined lines and eyes.
It is a self-sharpening mechanical pencil, and will hold your look in place all day long.
Waterproof.
Ophthalmologist tested, contact lens safe for sensitive eyes.
",4.3,pencil,eyeliner,[]
229,pure anada,Pure Anada Pureline Pencil Eye Liner,14.0,None,"These natural pencils are made with plant oils and mineral pigments.  If
 you prefer a traditional pencil to line your eyes, and want to use a 
product with natural ingredients,  try Pure Anada 
Pureline eye pencils.Ingredients: Octyldodlecyl Stearoyl Stearate (plant origin), Triglycerides, Hydrogenated Vegetable Oil, Prunus Amygdalus Dulcis (Organic Sweet Almond) Oil, Copernicia Cerifera (Carnauba) Wax, Olus Oil, Candelilla Cera, Mica, Sesamum Indicum (Sesame) Oil, Polyglyceryl-3 Diisostearate, Glyceryl Caprylate, Tocopheryl Acetate, Sorbic Acid, Titanium Dioxide (C.I. 77499), Iron Oxide (C.I. 77891 or 77491) Note:  The ingredients in Pure Anada Pureline Pencils are approved by Eco-cert and/or certified organic.",4.0,pencil,eyeliner,"['Canadian', 'Natural']"
228,l'oreal,L'Oreal Paris Colour Riche Le Khol Eyeliner,9.29,None,"L'Oreal Paris Colour Riche Le Khôl Eyeliner comes in a range of beautiful, wearable shades with a luxurious, intense formula
 combining oil and wax. This eyeliner softly glides over the 
eyelid allowing you to achieve a long-lasting and intense colour result.",4.5,pencil,eyeliner,[]
227,None,Earth Lab Vegan Mineral Eye Pencil,18.0,None,"These natural minerals eye pencils are made fresh to order. They
 are super soft, and once they're on they do not run or smudge easily. 
That said - they do wash off easily as well!Ingredients: Jojoba Oil, Castor Oil, Carnauba Wax, 
Candelillia Wax, Ozokerite Wax, Vitamin E, Mica, and Iron Oxides
Mineral pencils expire within 6 months of purchase.",3.4,pencil,eyeliner,"['Natural', 'Vegan', 'Canadian']"
226,revlon,Revlon ColorStay Eye Liner,11.49,None,"ColorStay Eyeliner glides on easily adding drama and definition to your eyes for up to 16 hours. Waterproof formula won't smear, smudge or fade",4.7,pencil,eyeliner,[]
206,wet n wild,Wet n Wild ProLine Felt Tip Eyeliner,6.99,None,"The ProLine Felt Tip Eyeliner is a convenient marker with its soft, felt-tip gives you ultimate control to write on your eyeliner however you'd like. The fine, soft felt-tip glides on easily creating fine or bold lines. Features:Benefits of a liquid liner with the convenience of a penFine, soft felt-tip glides on easilyCreate fine or bold lines for subtle or dramatic results Directions: Start at the inner corners of your eyes and make small strokes following the shape of your eye. For extra drama, extend and thicken at the outer corner of your eyes.Ingredients: Water/Eau, Acrylates Copolymer, Butylene Glycol, Laureth-21, Glycerin, Propylene Glycol, PEG-40 Hydrogenated Castor Oil, Chlorphenesin, Sodium Dehydroacetate, Dipotassium Glycyrrhizate, Trisodium EDTA, Methylisothiazolinone, Black 2/CI 77266.",4.0,liquid,eyeliner,[]
203,annabelle,Annabelle EyeInk2 Mistake Proof Eyeliner + Corrector,10.99,None,"
        Uneven line? No need to whine! This liner's fine felt tip is 
designed for ultimate precision and is the perfect tool to achieve a 
natural or dramatic look. To correct smudges or unevenness, just flip 
the pen around to reveal a magic corrector to erase those little 
mistakes as though they never happened! Eyeliner's Key features:
Glossy formulaFast dryingLong lasting up to 10H+WaterproofSmudgeproof Corrector's Key features:
Gentle and non-greasy formulaRemoves long-wearing and waterproof makeupPerfect for on-the-go touch-ups!
    ",5.0,liquid,eyeliner,[]
201,marcelle,Marcelle Kajal Kohl Eyeliner Blackest Black,11.99,None,"
        Marcelle Kajal Kohl Eyeliner is offered in an ancient 
traditional chunky format with a long pointy tip that allows for an 
easy, extra-precise application. Plus, it’s waterproof and proven to 
last at least 6 hours on the waterline. This antioxidant-enriched, 
preservative-free liner is sure to give a daring, seductive look that 
lasts and lasts.Hypo-allergenic and perfume free. Paraben free. Tested under ophthalmologic control.    ",5.0,liquid,eyeliner,"['Canadian', 'Gluten Free']"
196,physicians formula,Physicians Formula Argan Wear Ultra-Nourishing Kohl Kajal Eyeliner,12.99,None,"Luxurious, intense and richly-pigmented kohl kajal eyeliner creates the most dramatic and exotic eye look. Infused with 100% Pure Argan Oil, known as ""liquid gold"" for its ultra-nourishing & conditioning properties. Ultra-creamy eyeliner glides-on effortlessly for dramatic definition and inner rim intensity.Features:High-performance kohl formula is 100% waterproof for color that won't budge or smudge, delivering seamless and glamorous definitionPropel and repel tool allows for easy and fool-proof application and maximum convenience!24 hour wearDirections: Apply at the base of upper lashes and on inside of lower eye rim for ultra-dramatic definition. Ingredients: Triethylhexanoin, Caprylic/Capric Triglyceride, Ozokerite, Copernecia Cerifera (Carnauba) Wax/Cire de Carnauba, Polymethyl Methacrylate, Beeswax/Cire d'abeille, Dipentaerythrityl Tetrahydroxystearate/ Tetraisostearate, Methyl Methacrylate Crosspolymer, Argania Spinosa (Argan) Kernel Oil, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Dicalcium Phosphate",3.7,liquid,eyeliner,"['Gluten Free', 'Natural']"
192,physicians formula,Physicians Formula Shimmer Strips Kohl Kajal Eyeliner Trio ,14.79,None,"Physicians Formula's intense and richly pigmented eyeliners are now perfectly paired to create a Nude Look.  Specially developed to line the inner rim of the eyelid, this unique eyeliner form contains a high concentration of pigments for dramatic definition that glides-on effortlessly.Directions: Apply Eyeliner at the base of upper lashes and on inside of lower eye rim for ultra-dramatic definition. Layer shades together for endless looks. Hypoallergenic. Fragrance Free. Paraben Free. Gluten Free. Dermatologist approved. Safe for Sensitive Eyes and Contact Wearers. Ingredients: Hydrogenated Polyisobutene, Beeswax, Caprylic/Capric Glycerides, Synthetic Fluorphlogopite, Silica, Ozokerite, Hydrogenated Coco-Glycerides, Copernicia Cerifera (Carnauba) Wax, Jojoba Esters, Microcrystalline Wax, Aluminum Calcium Sodium Silicate, Dimethicone, Polybutene, Alumina Magnesium Metasilicate, Bisabolol, Calcium Sodium Borosilicate, Caprylyl Glycol, Cetyl Dimethicone, Disteardimonium Hectorite, Panthenyl Ethyl Ether, Tin Oxide, Titanium/Titanium Dioxide, Tocopheryl Acetate, Triethoxycaprylylsilane. May Contain: Aluminum Powder, Bismuth Oxychloride, Carmine, Chromium Oxide Greens, Copper Powder, Ferric Ammonium Ferrocyanide, Ferric Ferrocyanide, Iron Oxides, Manganese Violet, Mica, Titanium Dioxide, Ultramarines, Yellow 5 Lake ",5.0,liquid,eyeliner,['Gluten Free']
191,zorah,Zorah Liquid Liner,24.0,None,"Zorah Liquid Liner gives you 12 hours of long-lasting intense color, is transfer-free (leaves no trace on crease above the eyelid) and has Pure Light Capture® minerals that deliver color and radiance. Silky lines and refreshingly light, Pure Argan eyeliner leaves a weightless feel on the eyelids.What look do you go for: the natural bronzed babe, tropical brights, or classic beauty? Try all three with this get the look with natural makeup piece found on our blog, The Well! Directions: Lightly trace the lash line. Repeat with a second layer to intensify. Make small dots from the outside working inward. Wait 3 seconds before opening eye so as to avoid streaking. Repeat line if necessary.Ingredients: Aqua, Hydrolyzed Corn Starch, Glyceryl Stearate Citrate, Argania Spinosa Kernel Oil*, Cucurbita Pepo (Pumpkin) Seed Oil*, Glycerin,  Silica, Copernicia Cerifera (Carnauba) Wax*, Hectorite, Sodium Phytate, Sodium Citrate, Benzyl Alcohol, Salicylic Acid, Sorbic Acid, Dehydroacetic Acid. [+/-(peut contenir/may contain) Iron Oxides,Mica, Ultramarines, Bismuth Oxychloride.]Tested dermatologically and ophthalmologically.Certified by Ecocert Greenlife: 98% of the total ingredients are from 
natural origin, 5% of total ingredients are from organic farming",3.3,liquid,eyeliner,"['Natural', 'Organic', 'Vegan', 'Gluten Free', 'Canadian']"
189,physicians formula,Physicians Formula Shimmer Strips Kohl Kajal Eyeliner Trio,14.79,None,"Physicians Formula Shimmer Strips Kohl Kajal Eyeliner is a Highly 
pigmented eyeliner trio that delivers rich color to create a Nude Look 
for ANY eye color.Features:   Versatile eyeliner for dramatic definition and inner eye rim intensity     Super- smooth gliding texture makes defining eyes effortless  100% Waterproof wearDirections: Apply eyeliner at the base of upper lashes and on inside of lower eye 
rim for ultra-dramatic definition.  Layer shades together for endless 
looks.Ingredients: Hydrogenated Polyisobutene, Beeswax, Caprylic/Capric Glycerides, Silica,
 Ozokerite, Hydrogenated Coco-Glycerides, Copernicia Cerifera (Carnauba)
 Wax, Jojoba Esters, Microcrystalline Wax, Dimethicone, Polybutene, 
Alumina Magnesium Metasilicate, Bisabolol, Caprylyl Glycol, Cetyl 
Dimethicone, Disteardimonium Hectorite, Panthenyl Ethyl Ether, 
Tocopheryl Acetate, Triethoxycaprylylsilane  May Contain:  Aluminum, 
Aluminum Calcium Sodium Silicate, Aluminum Powder, Bismuth Oxychloride, 
Calcium Sodium Borosilicate, Carmine, Chromium Oxide Greens, Ferric 
Ammonium Ferrocyanide, Ferric Ferrocyanide, Iron Oxides, Manganese 
Violet, Mica, Synthetic Fluorphlogopite, Tin Oxide, Titanium Dioxide, 
Titanium/Titanium Dioxide, Ultramarines, Yellow 5Hypoallergenic. Fragrance-free. Paraben-Free. Gluten Free.  
Dermatologist approved. Safe for sensitive eyes and contact lens 
wearers.",5.0,liquid,eyeliner,['Gluten Free']
188,pacifica,Pacifica Natural Minerals Smolder Eye Lining Gel,27.96,None,"Pacifica Natural Minerals Smolder Eye Lining Gel stands above the rest. It's not
 waxy or tacky but has a creamy finish that can be smudged or left 
sharp. The smooth application allows you to rock a natural to smoky 
dramatic look with long-lasting natural mineral color. Line the eyes 
effortlessly or use as an allover creaseless shadow. Can be worn sheer 
or layered for more intensity. Gently line both upper and/or lower eye 
lid with a lining brush for a dramatic effect, or simply use your finger
 to smudge the edges for your sexy smolder. A product that is a true 
multi-tasker. 100% vegan.In three full depth shades: Anchor: (bronzed brown)Midnight: (deep navy)Tahitian Pearl: (pearlized green/ grey with gold dust)Features:100% vegan, no animal ingredients or testingA product that is a true multi-taskerThe natural color can be layered for a more dramatic lookIngredients:
 Caprylic/Capric Trglyceride (Coconut Source), Cyclopentasiloxane, Mica,
 Tribehenin (Plant Source), Cocos Nucifera (Coconut) Oil, Cocos Nucifera
 (Coconut) Water,  Withania Somnifera Root Extract, C18-36 Acid Glycol 
Ester(Plant Source), Phenoxyethanol.  May Contain: Calcium Sodium 
Borosilicate, Tin Oxide, 77891 Iron Oxides C1 77491, C1 77492, C1 77499,
 Ultramarines C1 77007, Titanium Dioxide C1 77891.",3.0,None,eyeshadow,"['Vegan', 'Natural']"
187,suncoat,Suncoat Sugar-based Natural Liquid Eyeliner,16.99,None,"This natural liquid eyeliner is made with natural sugar-based 
biopolymer, not synthetic plastics such as PVP (polyvinyl pyrrolidone 
polymer) and acrylic copolymer. Colored with earth pigments and enriched
 with vitamin E. This is a superior alternative for your sensitive eyes 
and our environment!Features: Natural and vegan ingredients, readily biodegradableStays on all day long, will not smear or smudgeKind to sensitive eyesRemove with soap and waterThe wand has a rubber tip instead of hairbrush, much easier to apply. It offers precise control for fine linesIngredients: Aqua
 (water), kaolin clay, glycerin, hydrolyzed Zea mays (corn) starch 
(natural multi-sugar resin), lecithin, Citrus grandis (grapefruit) seed 
extract, tocopherol (vitamin E), citric acid, iron oxides, mica, 
titanium dioxide.",3.5,liquid,eyeliner,"['Natural', 'Vegan', 'Canadian']"
186,dr. hauschka,Dr. Hauschka Liquid Eyeliner,30.0,None,"The fine brush on the Liquid Eyeliner, available in black, allows for the easy application of a precise and vivid line that is long-lasting and moisturizing to the skin. Eyebright, black tea and neem soothe the delicate skin around the eyes, while rose wax and jojoba oil protect the skin, keeping it silky smooth.Features:Truly natural and organic cosmetics, certified to NATRUE and/or BDIH standardsFree from chemical/synthetic fragrances and preservativesFree from mineral oils, parabens, silicone and PEGDermatologically tested for sensitive skinWherever possible, all raw materials come from controlled organic or Demeter cultivation and are recovered under fair conditionsIngredients (black): Water (Aqua), Alcohol, Sorbitol, Cetearyl Alcohol, Ricinus Communis (Castor) Seed Oil, Bentonite, Camellia Sinensis Leaf Extract, Melia Azadirachta Leaf Extract, Euphrasia Officinalis Extract, Hydrogenated Jojoba Oil, Xanthan Gum, Beeswax (Cera Alba), Rosa Damascena Flower Wax, Rosa Damascena Flower Oil, Fragrance (Parfum), Citronellol*, Geraniol*, Linalool*, Silica, Lysolecithin, Iron Oxides (CI 77499), Titanium Dioxide (CI 77891), Ultramarines (CI 77007).  *component of natural essential oilsIngredients (brown):Water (Aqua), Alcohol, Sorbitol, Cetearyl Alcohol, Ricinus Communis (Castor) Seed Oil, Camellia Sinensis Leaf Extract, Melia Azadirachta Leaf Extract, Bentonite, Euphrasia Officinalis Extract, Hydrogenated Jojoba Oil, Xanthan Gum, Beeswax (Cera Alba), Rosa Damascena Flower Wax, Rosa Damascena Flower Oil, Fragrance (Parfum), Citronellol*, Geraniol*, Linalool*, Maltodextrin, Silica, Lysolecithin, Carmine (CI 75470), Iron Oxides (CI 7749¹, CI 77492, CI 77499).  *component of natural essential oils",4.0,liquid,eyeliner,[]
185,almay,Almay Liquid Liner,10.99,None,"
Get beautiful definition with this easy-to-use liquid liner. Water-resistant formula lasts up to 16 hours without irritation. Unique ""inkwell"" design delivers fresh liquid liner for each application. Flexible-tip applicator provides mistake-proof control.

Hypoallergenic
Non-irritating
Ophthalmologist, clinically and allergy tested
Suitable for contact lens wearers

",4.2,liquid,eyeliner,[]
183,e.l.f.,e.l.f. Intense Ink Eyeliner,3.99,None,"e.l.f. Intense Ink Eyeliner quick-dry formula instantly enhances the lash line with rich and long-lasting colour. The felt tip pen allows you to create a sleek or bold line with complete precision. It glides on smoothly without smudging, feathering, or running! How To Use: Apply colour as close to the lash line as possible. For a thin line, use just the point of the pen tip, or slant the pen along the side for a thicker, bolder line Ingredients: Water (Aqua), Styrene/Acrylates/Ammonium Methacrylate Copolymer, Polysorbate 20, Ethyheyl Palmitate, PEG-40 Hydrogenated Castor Oil, Xanthan Gum, Benzyl Alcohol, Methylchloroisothiazolinone. MAY CONTAIN: DC Black #2 (CI 77266). ",5.0,liquid,eyeliner,[]
182,e.l.f.,e.l.f. Studio Eyeliner & Shadow Stick ,4.99,None,"Achieve color intensity for your eyes with twist-up ease - no sharpening
 required!  Glide on the soft gel liner side to create dramatic 
definition to the eyes.  The light-reflecting pigments help line the eye
 subtly but intensely for a fuller more enhanced effect.  Use the smooth
 glide shadow stick side for soft highlighting color on the eyes to 
complement the liner for a polished and finished look. Perfect for 
creating an easy smoky eye!Eyeliner Ingredient: Synthetic Beeswax, Copernicia Cerifera (Carnauba) 
Wax, Ceresin Wax, Bis-Diglyceryl Polyacyladipate-2, Phenyl Trimethicone,
 Cyclomethicone, Mica, Trimethylsiloxysilicate, BHT, Benzyl Alcohol, 
Methylchloroisothiazolinone, Methylisothiazolinone

May Contain:Iron Oxides (CI 77491 CI 77492 CI 77499), Titanium Dioxide (CI77891)

Shadow Ingredient: Paraffin Wax, Microcrystalline Wax, Copernicia 
Cerifera (Carnauba) Wax, Castor Oil, Bis-Diglyceryl Polyacyladipate-2, 
Petrolatum, Isopropyl Palmitate, BHT, Benzyl Alcohol, 
Methylchloroisothiazolinone, Methylisothiazolinone 

May Contain:Iron Oxides (CI 77491 CI 77492 CI 77499), Titanium Dioxide (CI77891)
",5.0,None,eyeshadow,['Vegan']
181,l'oreal,L'Oreal Telescopic Explosion Waterproof Eyeliner Black,12.99,None,"Now, give your eyes dramatic definition that lasts all day. Telescopic Waterproof precision Liquid Eyeliner is the perfect compagnion to Telescopic Mascara for a precisely defined and intense eye look. The Slanted Precision Felt tip is angled for the most accurate application, and the glide-on formula delivers 16-hour wear thats swim-proof, sweat-proof and smudge-proof

All-day wear
Glides on without smudging or smearing
Suitable for sensitive eyes and contact lens wearers
Fragrance-free
Ophthalmologist-tested and allergy-tested

 ",4.2,liquid,eyeliner,[]
180,e.l.f.,e.l.f. Studio Precision Liquid Eyeliner,4.99,None,"This long-lasting e.l.f. Studio Precision Liquid Eyeliner formula has pigment rich 
color that glides on smoothly for defined and precise lines. Features a 
tapered brush design to create thin or bold lines for a custom look. Try
 a winged-eyeliner look and unleash your inner retro diva!Ingredients: Water (Aqua), Acrylates Copolymer, Iron Oxides (CI 77491), Black No. 2 
(CI 77266), PEG-40 Hydrogenated Castor Oil, Polysorbate 20, Propylene 
Glycol, Xanthan Gum, Phenoxyethanol, Methylparaben, Ethylparaben, 
Butylparaben, Propylparaben, Isobutylparaben.",3.7,liquid,eyeliner,['Vegan']
179,maybelline,Maybelline EyeStudio Master Precise Ink Pen Eyeliner,11.99,None,"Experience the new generation of liquid liner from Maybelline!              Ink technology keeps pigments super-saturatedSpring cap keeps the formula freshMost precise line for lasting intensity                                                    Safe for sensitive eyes and ophthalmologist-testedContact lens safeFor Best Results: 1. Start at inner corner of upper eye. Flare outward. 2. Create the sharpest design, uniquely your own.",4.0,liquid,eyeliner,[]
178,almay,Almay Intense i-Colour Play Up Liquid Liner,10.99,None,"

Play up your eye color with dramatic contrasting color! Define your eyes with bold color. Comes with a precision tip applicator so you can smoothly and easily create a high impact look. Features: 

Hypoallergenic
non-irritating
Ophthalmologist
Clinically and allergy tested
Suitable for contact lens wearers


",4.0,liquid,eyeliner,[]
177,maybelline,Maybelline Line Stiletto Ultimate Precision Liquid Eyeliner,10.29,None,"Easily Creates Slender Lines

    Rich, Even Color
    All-Day Wear
    Smooth Glide Felt Tip
    Flexible tip guides on smoothly for the most precise control.
    All-day wear up to 8 hours
",4.0,liquid,eyeliner,[]
176,e.l.f.,e.l.f. Studio Eye Primer & Liner Sealer,4.99,None,"
					
					
					
					
					Now you can have
 your eye makeup lasting longer for no fuss no budge color with this e.l.f. Studio Eye Primer & Liner Sealer.The Prime side sets your eyeshadow in so your color won't fade, 
bleed or crease.  The Liner side transforms your favorite eye shadow 
into a waterproof, smudge-proof liquid liner with this unique clear 
liquid and built-in felt tip precision eyeliner brush. Primer Colour: How to Use: Use the ""prime"" side to create a base for your eyeshadow. Apply to the eyelid and blend in.Use the ""seal"" side and mix your favorite eyeshadow color in with the brush and apply to the lash line as a liner.For best results wipe off and clean applicator before closing.Remove with eye makeup remover.Ingredients: 
						
					
					Eye Primer Ingredients: Paraffinum
 Liquidum (Mineral Oil), Mica, Talc, Bis-Diglyceryl Polyacyladipate-2, 
Ozokerite, Euphorbia Cerifera (Candelilla) Wax, Methylisothiazolinone, 
Caprylyl Glycol
May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium 
Dioxide (CI 77891)

Liner Sealer Ingredients: Water (Aqua), Acrylates/Octylacrylamide 
Copolymer, Propylene Glycol, Benzyl Alcohol, 
Methylchloroisothiazolinone, Methylisothiazolinone

					
				",4.3,liquid,eyeliner,['Vegan']
175,revlon,Revlon ColorStay Liquid Eye Liner,11.49,None,"Elegant, sexy and sophisticated, ColorStay Liquid Liner allows you to emphasize your eyes with precision. Easy application dries quickly and lasts all day without smudging or smearing. Available in 4 shades.",4.0,liquid,eyeliner,[]
174,l'oreal,L'Oreal Paris Lineur Intense Felt Tip Liquid,10.99,None,"The one liner that does it all, complete with precision applicator tip. Combines the drama of a liquid with the ease of a pen.",4.3,liquid,eyeliner,[]
173,physicians formula,Physicians Formula Eye Booster Lash Boosting Eyeliner + Serum,14.79,None,"Eye Booster™ 2-in-1 Lash Boosting Eyeliner + Serum's high-tech formula enhances the appearance of lashes while providing the instant definition of a liquid eyeliner, in one easy step! Lash Boosting complex targets the base of lashes where it is most effective. Innovative and easy to use eyelining tool delivers effortless definition. High-tech Japanese formula is long-wearing, water-resistant and smudge-resistant.Directions for Use: Apply eyeliner at the base of lashes in a fine or bold line. Never apply eyeliner inside the lash line. Keep cap tightly closed to prevent formula from drying out.Ingredients: Water. Ethylhexyl Acrylate/Methyl Methacrylate Copolymer. Butylene Glycol. SD Alcohol 40. Beheneth-30. Ammonium Acrylates/Methyl Styrene/Styrene Copolymer. Glycerin. Myristoyl Pentapeptide-17. 1,2-Hexanediol. Acrylates/Octylacrylamide Copolymer. Caprylyl Glycol. Ethylhexylglycerin. Pentylene Glycol. Polyglyceryl-3 Disiloxane Dimethicone. Phenoxyethanol. Sodium Hydroxide. Disodium EDTA. Black 2.Hypoallergenic. Fragrance free. Paraben free. Dermatologist approved. Safe for sensitive eyes and contact lens wearers.",4.0,liquid,eyeliner,['Gluten Free']
172,maybelline,Maybelline Liquid Eyeliner,10.99,None,"
Waterproof Liquid Eyeliner draws intense lining in an instant.
It glides on smoothly for even coverage.
The firm felt tip applicator allows easy control.
Waterproof, all-day wear.
",4.2,liquid,eyeliner,[]
171,e.l.f.,e.l.f. Studio Cream Eyeliner,4.99,None,"e.l.f. Studio Cream Eyeliner's creamy formula creates smooth lines that are defined and precise.  
Smudge-proof, budge-proof and water-resistant coverage for all day wear 
to combat against sweat, tears or rain!  Achieve thin or bold lines with
 ease.  Eyeliner Brush included.Ingredients: 
						
					
					Isododecane, Hydrogenated 
Polyisobutene, Polybutene, Polyethylene, Barium Sulfate, Cyclomethicone,
 Disteardimonium Hectorite, Polyglyceryl-4 Isostearate, Propylene 
Carbonate, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide 
(CI77891), Red No.40 Lake (CI 16035), Mica (CI 77019), Blue No.1 Lake 
(CI 42090), Ferric Ferrocyanide (CI 77510), Ultramarine Violet (CI77077)",4.5,liquid,eyeliner,['Vegan']
170,maybelline,Maybelline Eye Studio Lasting Drama Gel Eyeliner,11.99,None,"Maybelline Eye Studio Lasting Drama Gel Eyeliner gives you smudge-proof lines that are waterproof for 24 hours. Features:            Oil-free formula holds highly concentrated pigments in a clear gel baseSmudge-proof and waterproof for 24 hoursMost intense line for lasting drama                                                    Safe for sensitive eyes and ophthalmologist-testedContact lens safe
		Removes easily with Expert Eyes® Moisturizing Eye Makeup Remover.Maybelline Eye Studio Lasting Drama Gel Eyeliner is one of our 10 Makeup Must Haves.  See the full list on The Well.  ",4.4,liquid,eyeliner,[]
169,covergirl,CoverGirl LineExact Liquid Eyeliner ,7.49,None,"Compact, easy to hold high precision liquid eyeliner pen has a 
smudgeproof, fast-drying formula that glides on to create fine or bold 
lines without fuss, for looks that last all day.Features: ExactTip lets you create bold or fine linesCompact, easy-to-holdFast-dryingSmudge-resistant, lasts all daySuitable for sensitive eyes ",4.3,liquid,eyeliner,[]
161,misa,Misa Nail Laquer,9.39,None,"Misa's original nail lacquer formula was developed to meet the product requirements of demanding nail technicians. Each lacquer is properly balanced with resin, plasticizer and nitrocellulose to provide a durable film that offers high gloss, exceptional wear and maximum protection for the nail.The lacquers provide durability for the ultimate in chip-free results, with each lacquer offering a carefully balanced blend of film formers that are not adversely affected when exposed to water or detergents. The formula is nonfading with lasting color fidelity over time, as the use of UV absorbers helps maintain the true colors. The lacquers maintain an excellent shelf life, with a formula that prevents pigment migration, striation, settling and syneresis over longer periods of time than most other nail enamel formulas. And, as we guarantee, the chip-resistant polishes promise superior wear and exceptional gloss retention, while helping to condition, protect, strengthen and reinforce the natural nail.",5.0,None,nail_polish,['Vegan']
